@relation 'xxxxxxx_bank-weka.filters.unsupervised.attribute.Copy-R7-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replaceRok-R26-weka.filters.unsupervised.attribute.ChangeDateFormat-C26-Fyyyy-weka.filters.unsupervised.attribute.NumericToNominal-R26-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R16-weka.filters.unsupervised.attribute.Copy-R13-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replaceprzedzial_czas rozmowy-R23-weka.filters.unsupervised.attribute.Discretize-B4-M-1.0-R23-precision6-weka.filters.unsupervised.attribute.Copy-R9-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replaceprzedzial_wiek-R24-weka.filters.unsupervised.attribute.Discretize-B6-M-1.0-R24-precision6-weka.filters.unsupervised.attribute.Copy-R1-weka.filters.unsupervised.attribute.Copy-R2-weka.filters.unsupervised.attribute.Copy-R3-weka.filters.unsupervised.attribute.Copy-R4-weka.filters.unsupervised.attribute.Copy-R5-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replaceprzedzial_emp.var.rate-R25-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replaceprzedzial_cons.price.idx-R26-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replaceprzedzial_cons.conf.idx-R27-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replaceprzedzial_euribor3m-R28-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replaceprzedzial_nr.employed-R29-weka.filters.unsupervised.attribute.Discretize-B6-M-1.0-R26-precision6-weka.filters.unsupervised.attribute.Discretize-B6-M-1.0-R27-precision6-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R28-precision6-weka.filters.unsupervised.attribute.Discretize-B4-M-1.0-R29-precision6-weka.filters.unsupervised.attribute.Discretize-B2-M-1.0-R25-precision6-weka.filters.unsupervised.attribute.Reorder-R1-20,22-29,21-weka.filters.unsupervised.attribute.Remove-R1-5-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P80.0'

@attribute campaign numeric
@attribute contact {telephone,cellular}
@attribute default {no,unknown,yes}
@attribute education {basic.4y,high.school,basic.6y,basic.9y,professional.course,unknown,university.degree,illiterate}
@attribute job {housemaid,services,admin.,blue-collar,technician,retired,management,unemployed,self-employed,unknown,entrepreneur,student}
@attribute marital {married,single,divorced,unknown}
@attribute month {may,nov,apr,oct,aug,sep,jun,jul,mar,dec}
@attribute pdays numeric
@attribute poutcome {nonexistent,failure,success}
@attribute previous numeric
@attribute Rok {2008,2009,2010,2011}
@attribute 'przedzial_czas rozmowy' {0-1229.5,'\'(1229.5-2459]\'','\'(2459-3688.5]\'','\'(3688.5-inf)\''}
@attribute przedzial_wiek {0-30.5,'\'(30.5-44]\'','\'(44-57.5]\'','\'(57.5-71]\'','\'(71-84.5]\'',84.5-100}
@attribute przedzial_emp.var.rate {'\'(-inf-21959.5]\'','\'(21959.5-inf)\''}
@attribute przedzial_cons.price.idx {'\'(-inf-92.628667]\'','\'(92.628667-93.056333]\'','\'(93.056333-93.484]\'','\'(93.484-93.911667]\'','\'(93.911667-94.339333]\'','\'(94.339333-inf)\''}
@attribute przedzial_cons.conf.idx {'\'(-inf--46.816667]\'','\'(-46.816667--42.833333]\'','\'(-42.833333--38.85]\'','\'(-38.85--34.866667]\'','\'(-34.866667--30.883333]\'','\'(-30.883333-inf)\''}
@attribute przedzial_euribor3m {'\'(-inf-2.104333]\'','\'(2.104333-3.574667]\'','\'(3.574667-inf)\''}
@attribute przedzial_nr.employed {'\'(-inf-5029.725]\'','\'(5029.725-5095.85]\'','\'(5095.85-5161.975]\'','\'(5161.975-inf)\''}
@attribute y {no,yes}

@data
2,telephone,no,professional.course,technician,single,jun,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(94.339333-inf)\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,telephone,no,high.school,blue-collar,divorced,jun,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(94.339333-inf)\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,cellular,no,university.degree,admin.,divorced,nov,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'',?,'\'(93.056333-93.484]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
7,cellular,unknown,basic.9y,blue-collar,married,jul,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
3,telephone,no,basic.4y,blue-collar,single,jun,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(94.339333-inf)\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
3,telephone,unknown,high.school,admin.,married,jun,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(94.339333-inf)\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
7,telephone,no,high.school,management,married,aug,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.056333-93.484]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,cellular,no,professional.course,technician,married,aug,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'','\'(21959.5-inf)\'','\'(93.056333-93.484]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
3,cellular,no,basic.9y,blue-collar,married,may,999,nonexistent,0,2009,0-1229.5,'\'(30.5-44]\'',?,'\'(92.628667-93.056333]\'','\'(-46.816667--42.833333]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',no
1,telephone,unknown,basic.4y,technician,married,may,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'',?,'\'(5161.975-inf)\'',no
1,cellular,no,university.degree,retired,divorced,aug,999,nonexistent,0,2009,0-1229.5,'\'(71-84.5]\'',?,'\'(-inf-92.628667]\'','\'(-34.866667--30.883333]\'','\'(-inf-2.104333]\'','\'(5029.725-5095.85]\'',no
2,cellular,unknown,university.degree,admin.,single,apr,999,nonexistent,0,2009,0-1229.5,'\'(30.5-44]\'',?,'\'(93.056333-93.484]\'','\'(-inf--46.816667]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',no
2,telephone,no,professional.course,technician,married,jun,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'','\'(21959.5-inf)\'','\'(94.339333-inf)\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,cellular,no,university.degree,management,married,nov,999,failure,1,2008,0-1229.5,'\'(30.5-44]\'',?,'\'(93.056333-93.484]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',yes
4,cellular,no,professional.course,self-employed,married,mar,999,failure,3,2010,0-1229.5,'\'(30.5-44]\'',?,'\'(93.056333-93.484]\'','\'(-34.866667--30.883333]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',yes
1,telephone,no,basic.4y,blue-collar,married,may,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,cellular,no,basic.9y,admin.,single,nov,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'',?,'\'(93.056333-93.484]\'','\'(-42.833333--38.85]\'',?,'\'(5161.975-inf)\'',no
2,cellular,unknown,university.degree,management,married,jul,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,cellular,no,university.degree,technician,single,jul,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,cellular,no,basic.6y,admin.,married,aug,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'','\'(21959.5-inf)\'','\'(93.056333-93.484]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
6,cellular,no,professional.course,technician,divorced,aug,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.056333-93.484]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,telephone,unknown,basic.6y,services,single,may,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,cellular,no,high.school,services,married,apr,999,failure,1,2009,0-1229.5,'\'(30.5-44]\'',?,'\'(93.056333-93.484]\'','\'(-inf--46.816667]\'',?,'\'(5095.85-5161.975]\'',no
4,cellular,unknown,basic.4y,unknown,married,may,999,failure,1,2009,0-1229.5,'\'(44-57.5]\'',?,'\'(92.628667-93.056333]\'','\'(-46.816667--42.833333]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',no
2,telephone,no,unknown,blue-collar,married,may,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,cellular,no,basic.9y,blue-collar,married,may,999,nonexistent,0,2009,0-1229.5,'\'(44-57.5]\'',?,'\'(92.628667-93.056333]\'','\'(-46.816667--42.833333]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',no
1,cellular,no,basic.9y,blue-collar,divorced,jul,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,telephone,no,university.degree,admin.,single,jun,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(94.339333-inf)\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,cellular,no,high.school,admin.,single,jul,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
3,cellular,no,basic.4y,retired,married,oct,999,failure,3,2011,0-1229.5,'\'(71-84.5]\'',?,'\'(94.339333-inf)\'','\'(-inf--46.816667]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',no
2,telephone,no,university.degree,admin.,single,may,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
3,cellular,no,university.degree,admin.,married,oct,3,success,1,2010,0-1229.5,'\'(44-57.5]\'',?,'\'(94.339333-inf)\'','\'(-inf--46.816667]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',yes
1,cellular,no,high.school,admin.,married,jun,5,success,1,2011,0-1229.5,'\'(30.5-44]\'',?,'\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',no
3,cellular,unknown,university.degree,admin.,married,aug,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.056333-93.484]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,telephone,no,unknown,blue-collar,married,may,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,cellular,no,university.degree,admin.,single,jul,3,success,1,2011,0-1229.5,'\'(44-57.5]\'',?,'\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',yes
2,telephone,no,basic.9y,technician,married,may,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,cellular,no,university.degree,admin.,married,mar,999,nonexistent,0,2009,0-1229.5,'\'(30.5-44]\'',?,'\'(92.628667-93.056333]\'','\'(-inf--46.816667]\'',?,'\'(5095.85-5161.975]\'',yes
2,cellular,no,high.school,services,single,apr,999,failure,1,2009,0-1229.5,'\'(30.5-44]\'',?,'\'(93.056333-93.484]\'','\'(-inf--46.816667]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',no
1,cellular,no,basic.9y,blue-collar,married,apr,999,failure,1,2009,0-1229.5,'\'(30.5-44]\'',?,'\'(93.056333-93.484]\'','\'(-inf--46.816667]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',no
4,cellular,no,professional.course,technician,single,may,999,failure,1,2009,0-1229.5,'\'(30.5-44]\'',?,'\'(92.628667-93.056333]\'','\'(-46.816667--42.833333]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',no
1,cellular,unknown,university.degree,admin.,married,aug,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'','\'(21959.5-inf)\'','\'(93.056333-93.484]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,cellular,unknown,high.school,services,married,jul,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'',?,'\'(5161.975-inf)\'',no
2,telephone,no,university.degree,admin.,divorced,may,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,cellular,no,university.degree,management,divorced,apr,6,success,1,2010,0-1229.5,'\'(30.5-44]\'',?,'\'(93.484-93.911667]\'','\'(-34.866667--30.883333]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',yes
1,telephone,unknown,basic.4y,services,divorced,may,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'',?,'\'(5161.975-inf)\'',no
8,cellular,no,unknown,blue-collar,divorced,jul,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,cellular,no,high.school,admin.,single,jul,999,nonexistent,0,2008,0-1229.5,0-30.5,'\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
3,cellular,no,professional.course,technician,single,jul,999,nonexistent,0,2008,0-1229.5,0-30.5,'\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'',?,'\'(5161.975-inf)\'',no
2,telephone,no,professional.course,student,single,jun,999,nonexistent,0,2008,0-1229.5,0-30.5,'\'(21959.5-inf)\'','\'(94.339333-inf)\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,cellular,no,university.degree,admin.,single,jul,999,failure,1,2010,0-1229.5,0-30.5,?,'\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',no
1,cellular,unknown,basic.9y,unemployed,married,apr,999,failure,1,2009,0-1229.5,'\'(30.5-44]\'',?,'\'(93.056333-93.484]\'','\'(-inf--46.816667]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',no
4,cellular,no,university.degree,admin.,single,sep,999,nonexistent,0,2011,0-1229.5,'\'(30.5-44]\'',?,'\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',no
1,cellular,no,high.school,services,married,apr,999,nonexistent,0,2009,0-1229.5,'\'(44-57.5]\'',?,'\'(93.056333-93.484]\'','\'(-inf--46.816667]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',no
2,cellular,no,high.school,blue-collar,single,jul,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
4,cellular,no,high.school,admin.,single,aug,999,nonexistent,0,2008,0-1229.5,0-30.5,'\'(21959.5-inf)\'','\'(93.056333-93.484]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
3,telephone,no,university.degree,unemployed,single,apr,999,nonexistent,0,2009,0-1229.5,0-30.5,?,'\'(93.056333-93.484]\'','\'(-inf--46.816667]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',yes
1,telephone,unknown,basic.9y,admin.,married,may,999,nonexistent,0,2008,0-1229.5,'\'(57.5-71]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,telephone,unknown,professional.course,services,single,jun,999,nonexistent,0,2008,0-1229.5,0-30.5,'\'(21959.5-inf)\'','\'(94.339333-inf)\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,cellular,no,university.degree,admin.,single,jul,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
3,telephone,unknown,basic.9y,blue-collar,single,may,999,nonexistent,0,2008,0-1229.5,0-30.5,'\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'',?,'\'(5161.975-inf)\'',no
14,cellular,no,university.degree,admin.,single,jul,999,nonexistent,0,2008,0-1229.5,0-30.5,'\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,cellular,no,professional.course,technician,single,mar,999,nonexistent,0,2010,0-1229.5,'\'(30.5-44]\'',?,'\'(93.056333-93.484]\'','\'(-34.866667--30.883333]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',no
1,cellular,no,university.degree,management,divorced,aug,999,nonexistent,0,2011,0-1229.5,'\'(30.5-44]\'',?,'\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',no
3,cellular,no,professional.course,technician,single,nov,999,nonexistent,0,2008,0-1229.5,0-30.5,?,'\'(93.056333-93.484]\'','\'(-42.833333--38.85]\'',?,'\'(5161.975-inf)\'',no
1,cellular,unknown,basic.6y,unemployed,married,jul,999,nonexistent,0,2008,0-1229.5,0-30.5,'\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,cellular,unknown,basic.9y,blue-collar,married,may,999,nonexistent,0,2009,0-1229.5,'\'(30.5-44]\'',?,'\'(92.628667-93.056333]\'','\'(-46.816667--42.833333]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',no
1,cellular,no,basic.9y,blue-collar,married,may,999,nonexistent,0,2009,0-1229.5,'\'(30.5-44]\'',?,'\'(92.628667-93.056333]\'','\'(-46.816667--42.833333]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',yes
1,cellular,no,unknown,blue-collar,married,jul,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,cellular,no,university.degree,admin.,married,oct,999,nonexistent,0,2009,0-1229.5,'\'(30.5-44]\'',?,'\'(-inf-92.628667]\'','\'(-30.883333-inf)\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',yes
2,cellular,no,university.degree,self-employed,single,jun,999,nonexistent,0,2009,0-1229.5,0-30.5,?,'\'(92.628667-93.056333]\'','\'(-42.833333--38.85]\'','\'(-inf-2.104333]\'','\'(5029.725-5095.85]\'',no
4,telephone,no,high.school,admin.,married,jun,999,nonexistent,0,2008,0-1229.5,0-30.5,'\'(21959.5-inf)\'','\'(94.339333-inf)\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,cellular,no,basic.4y,blue-collar,married,jul,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,cellular,unknown,basic.9y,blue-collar,married,apr,999,nonexistent,0,2009,0-1229.5,'\'(30.5-44]\'',?,'\'(93.056333-93.484]\'','\'(-inf--46.816667]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',no
2,cellular,no,basic.6y,blue-collar,married,apr,999,nonexistent,0,2009,0-1229.5,'\'(30.5-44]\'',?,'\'(93.056333-93.484]\'','\'(-inf--46.816667]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',no
2,cellular,no,high.school,admin.,married,aug,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.056333-93.484]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,telephone,no,professional.course,blue-collar,single,jul,999,nonexistent,0,2011,0-1229.5,'\'(30.5-44]\'',?,'\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',no
1,cellular,unknown,university.degree,admin.,married,aug,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'','\'(21959.5-inf)\'','\'(93.056333-93.484]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
6,telephone,no,university.degree,admin.,divorced,aug,999,nonexistent,0,2008,0-1229.5,'\'(57.5-71]\'','\'(21959.5-inf)\'','\'(93.056333-93.484]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,cellular,no,university.degree,admin.,single,jun,999,nonexistent,0,2009,0-1229.5,0-30.5,?,'\'(92.628667-93.056333]\'','\'(-42.833333--38.85]\'',?,'\'(5029.725-5095.85]\'',no
2,telephone,no,university.degree,technician,married,may,999,failure,1,2010,0-1229.5,'\'(30.5-44]\'',?,'\'(93.484-93.911667]\'','\'(-42.833333--38.85]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',no
5,telephone,no,university.degree,self-employed,single,may,999,nonexistent,0,2008,0-1229.5,'\'(44-57.5]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
6,telephone,no,basic.9y,blue-collar,divorced,may,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,cellular,no,professional.course,blue-collar,married,may,999,nonexistent,0,2009,0-1229.5,'\'(30.5-44]\'',?,'\'(92.628667-93.056333]\'','\'(-46.816667--42.833333]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',no
2,telephone,no,professional.course,self-employed,married,jun,999,nonexistent,0,2008,0-1229.5,0-30.5,'\'(21959.5-inf)\'','\'(94.339333-inf)\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,telephone,no,high.school,blue-collar,single,apr,999,nonexistent,0,2009,0-1229.5,0-30.5,?,'\'(93.056333-93.484]\'','\'(-inf--46.816667]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',no
3,telephone,unknown,high.school,admin.,married,may,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
1,cellular,no,professional.course,technician,married,may,999,nonexistent,0,2009,0-1229.5,'\'(44-57.5]\'',?,'\'(92.628667-93.056333]\'','\'(-46.816667--42.833333]\'','\'(-inf-2.104333]\'','\'(5095.85-5161.975]\'',no
6,cellular,no,professional.course,technician,single,aug,999,nonexistent,0,2008,0-1229.5,0-30.5,'\'(21959.5-inf)\'','\'(93.056333-93.484]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,cellular,no,professional.course,technician,divorced,oct,3,success,1,2011,0-1229.5,'\'(44-57.5]\'',?,'\'(94.339333-inf)\'','\'(-inf--46.816667]\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',yes
5,cellular,no,basic.9y,blue-collar,married,may,999,nonexistent,0,2009,0-1229.5,0-30.5,?,'\'(92.628667-93.056333]\'','\'(-46.816667--42.833333]\'',?,'\'(5095.85-5161.975]\'',no
1,cellular,no,university.degree,admin.,single,nov,6,success,1,2009,0-1229.5,0-30.5,?,'\'(92.628667-93.056333]\'','\'(-30.883333-inf)\'','\'(-inf-2.104333]\'','\'(-inf-5029.725]\'',no
4,telephone,no,university.degree,admin.,married,may,999,nonexistent,0,2008,0-1229.5,0-30.5,'\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
2,cellular,no,university.degree,admin.,divorced,aug,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.056333-93.484]\'','\'(-38.85--34.866667]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
13,cellular,no,unknown,unknown,unknown,jul,999,nonexistent,0,2008,0-1229.5,'\'(30.5-44]\'','\'(21959.5-inf)\'','\'(93.911667-94.339333]\'','\'(-42.833333--38.85]\'','\'(3.574667-inf)\'','\'(5161.975-inf)\'',no
